,id,date,rawContent,cleaned_content,english_relative_frequency
3,104,2022-01-03 23:57:02+00:00,"Argentina:
IDH maior q o Brasil
PIB per capita maior q o Brasil
Desemprego menor
% PIB 2021 maior
% Bolsa 2021 maior q B3
% Peso/Dólar melhor q o Real 2021
...
Mas, 
Inflação 2021 maior q o Brasil.

Brasileiro: ""meu Deus, não queremos virar uma Argentina""",argentina idh maior q o brasil pib per capita maior q o brasil desemprego menor pib 2021 maior bolsa 2021 maior q b3 pesodólar melhor q o real 2021 mas inflação 2021 maior q o brasil brasileiro meu deus não queremos virar uma argentina,0.6153846153846154
15,116,2022-01-03 23:52:54+00:00,Good morning twittah,good morning twittah,0.6666666666666666
48,249,2022-01-04 22:50:03+00:00,@bbozotwt Ily bitch bye,ily bitch bye,0.6666666666666666
20,321,2022-01-05 23:45:49+00:00,idk where i’m gg w this 🤨,idk where im gg w this,0.6666666666666666
18,419,2022-01-06 23:46:34+00:00,belah sial kimak,belah sial kimak,0.6666666666666666
47,448,2022-01-06 23:26:00+00:00,Really esa hi hota he .,really esa hi hota he,0.6
51,452,2022-01-06 23:21:11+00:00,@UmamiCellLover Never mind lha ～ ‼️😆,never mind lha,0.6666666666666666
74,475,2022-01-06 23:02:50+00:00,"I'm at Sultan Iskandar CIQ Complex (Johor Bahru Checkpoint) in Johor Bahru, Johor https://t.co/JoywfdTiPn",im at sultan iskandar ciq complex johor bahru checkpoint in johor bahru johor,0.6923076923076923
82,483,2022-01-06 22:48:55+00:00,"@amirulfariq @FikriKun08 @neesely @nuyulhuda @flux_z Too good to be true je rm150 unlimited coverage. Semak balik bang. Mustahil unlimited dgn harga macam tu, ada tu clause awak tak baca habis",too good to be true je rm150 unlimited coverage semak balik bang mustahil unlimited dgn harga macam tu ada tu clause awak tak baca habis,0.625
25,526,2022-01-07 23:21:00+00:00,"@mojokdotco Orang Batak tapi gak bisa bahasa Batak, juga banyak ! 😂😂😂",orang batak tapi gak bisa bahasa batak juga banyak,0.6666666666666666
37,538,2022-01-07 22:39:52+00:00,goodmorning shd i eat mac,goodmorning shd i eat mac,0.6
39,540,2022-01-07 22:37:34+00:00,"@shakira11943240 @SB19Official Yun naa nga problima ng A'tin, yung album sobra na ngang late e release album limited pa ahaha.. yung label at company na ng dedepende nlang sa digital album at stream. D na kasi nila need mamuhunan dba?!. Tpos ying mga EWAN  sa tabi pinoproblema na din nila problima natin ahahh",yun naa nga problima ng atin yung album sobra na ngang late e release album limited pa ahaha yung label at company na ng dedepende nlang sa digital album at stream d na kasi nila need mamuhunan dba tpos ying mga ewan sa tabi pinoproblema na din nila problima natin ahahh,0.6470588235294118
45,646,2022-01-08 23:04:56+00:00,Nachts ist die Bay am schönsten. https://t.co/tyEBK8INyc,nachts ist die bay am schönsten,0.6666666666666666
53,654,2022-01-08 22:28:05+00:00,I stan OhmFluke always! Forever MyBlue!,i stan ohmfluke always forever myblue,0.6666666666666666
87,688,2022-01-08 18:40:49+00:00,Peduli orang kata,peduli orang kata,0.6666666666666666
88,689,2022-01-08 18:30:50+00:00,"Tik tok is time killer Sia
.",tik tok is time killer sia,0.6666666666666666
88,789,2022-01-09 20:17:33+00:00,Claypot Tofu  with Seafood @ Dian Xiao Er Northpoint City https://t.co/J9LTmIe46n,claypot tofu with seafood dian xiao er northpoint city,0.6666666666666666
95,796,2022-01-09 20:12:08+00:00,"Acaba de publicar una foto en Leicester Square, London https://t.co/YxQGEQSB5j",acaba de publicar una foto en leicester square london,0.6666666666666666
1,802,2022-01-10 23:58:38+00:00,"二零二二第一餐韩国烧烤 
等了一年 有个人才可以出来 🤣🤣 @ 안녕하세요 HELLO Korean BBQ https://t.co/pn3OAjZPiN",hello korean bbq,0.6666666666666666
13,814,2022-01-10 23:46:25+00:00,I'm at Phoon Huat Baking Supplies https://t.co/Y887rb4eB6,im at phoon huat baking supplies,0.6666666666666666
22,823,2022-01-10 23:29:53+00:00,@xxSaddisxx @_muahchee_ Why me hahahaha,why me hahahaha,0.6666666666666666
25,826,2022-01-10 23:29:03+00:00,"Retweet Retweet lang muna ako kasi nalilito pa ko sa ganitan ng tags. Observe lang muna habang nag reretwet.

Ken Dsuper1or
@SB19Official #SB19
Stream #Bazinga_SB19 MV!",retweet retweet lang muna ako kasi nalilito pa ko sa ganitan ng tags observe lang muna habang nag reretwet ken dsuper1or stream mv,0.6818181818181818
47,848,2022-01-10 22:55:50+00:00,"❤ 💕 @ Pasir Ris, Singapore https://t.co/hdnNVANKmY",pasir ris singapore,0.6666666666666666
49,850,2022-01-10 22:54:38+00:00,"❤ 💕 @ Pasir Ris, Singapore https://t.co/FUkIcp2Tw1",pasir ris singapore,0.6666666666666666
52,853,2022-01-10 22:49:17+00:00,Just posted a photo @ Tian天family 天天家族 天心 天超 天使 天宝 天甜 Tianomgupdates https://t.co/nSkdS7OkSG,just posted a photo tianfamily tianomgupdates,0.6666666666666666
55,856,2022-01-10 22:44:37+00:00,Wag lang dumating yung araw na ako yung magbago..,wag lang dumating yung araw na ako yung magbago,0.6666666666666666
92,893,2022-01-10 21:24:48+00:00,@bbozotwt I love tommyinnit,i love tommyinnit,0.6666666666666666
98,899,2022-01-10 21:19:07+00:00,@bbozotwt @dwtsbark Ima chnage to gnf one,ima chnage to gnf one,0.6
4,1005,2022-01-12 23:47:18+00:00,"Extra workout hari ni, tayar pecah. Menolak la aku satu kilo.",extra workout hari ni tayar pecah menolak la aku satu kilo,0.6363636363636364
39,1040,2022-01-12 23:06:23+00:00,"Bro, thats what istidraj is. https://t.co/2eNTryEW1O",bro thats what istidraj is,0.6
42,1043,2022-01-12 22:58:32+00:00,@monkey_banana80 Sensuallynhot and inviting.,sensuallynhot and inviting,0.6666666666666666
45,1046,2022-01-12 22:55:17+00:00,@syeerainoue @LombongShopee Baru perasan ayang mention ni 🥺,baru perasan ayang mention ni,0.6
46,1047,2022-01-12 22:51:59+00:00,@syeerainoue @Bruce_Cares Wkwkwkwkwkw. Laju je nak main air 🤣🤣🤣❤️,wkwkwkwkwkw laju je nak main air,0.6666666666666666
2,1103,2022-01-13 23:55:07+00:00,Just posted a photo @ Tian天family 天天家族 天心 天超 天使 天宝 天甜 Tianomgupdates https://t.co/ppEyz7ujGX,just posted a photo tianfamily tianomgupdates,0.6666666666666666
4,1105,2022-01-13 23:53:27+00:00,Just posted a photo @ Tian天family 天天家族 天心 天超 天使 天宝 天甜 Tianomgupdates https://t.co/j6zbEnUYqi,just posted a photo tianfamily tianomgupdates,0.6666666666666666
66,1167,2022-01-13 22:49:14+00:00,"Ung kahit sa panaginip ko nakimipagnardahan pa rin kay chloe😭

@SB19Official #SB19

#Bazinga_SB19 is my hype song!",ung kahit sa panaginip ko nakimipagnardahan pa rin kay chloe is my hype song,0.6428571428571429
74,1175,2022-01-13 22:13:17+00:00,Just posted a photo @ Tian天family 天天家族 天心 天超 天使 天宝 天甜 Tianomgupdates https://t.co/UkES8Klds9,just posted a photo tianfamily tianomgupdates,0.6666666666666666
22,1223,2022-01-14 23:42:43+00:00,"Mag iingat ang lahat.

@SB19Official #SB19 
@stellajero_
Listening to #Bazinga_SB19  https://t.co/2aM8L01bh1",mag iingat ang lahat listening to,0.6666666666666666
50,1251,2022-01-14 22:44:02+00:00,Suhyun/suhyeon romanization sucks,suhyunsuhyeon romanization sucks,0.6666666666666666
0,1301,2022-01-15 23:59:20+00:00,Habis duit aku bulan ni https://t.co/aynkeaOEu2,habis duit aku bulan ni,0.6
11,1312,2022-01-15 23:40:55+00:00,Mag isa nanaman ako..solo flight..😊,mag isa nanaman ako solo flight,0.6666666666666666
19,1320,2022-01-15 23:35:06+00:00,Its yosi day..😁,its yosi day,0.6666666666666666
