,id,date,rawContent,cleaned_content,english_relative_frequency
16,1259,2022-02-16 10:24:29+00:00,Just posted a photo @ Chinagarden https://t.co/vBuXL6mYmN,just posted a photo chinagarden,0.8
15,1282,2022-02-17 16:46:25+00:00,Just posted a photo @ Foy's Lake Concord https://t.co/kizR6ke6Rk,just posted a photo foys lake concord,0.8571428571428571
5,1313,2022-02-18 14:32:57+00:00,"Meet The Brand
Red Grocer Ltd presents 'Meet the Brand' introducing the brand #IspahaniPrivetLimited. We are glad to have MR. Nur Nabi, the Wing Manager of the Ispahani Privet Limited. Ashiquer Rahaman Chief Executive Officer of Red Grocer Limited, gave him a warm welcome. https://t.co/GntL1tEfJA",meet the brand red grocer ltd presents meet the brand introducing the brand we are glad to have mr nur nabi the wing manager of the ispahani privet limited ashiquer rahaman chief executive officer of red grocer limited gave him a warm welcome,0.8604651162790697
19,1327,2022-02-18 08:32:03+00:00,Just posted a photo @ Hillview R/A - হিলভিউ আবাসিক https://t.co/pMCAyihxTN,just posted a photo hillview ra,0.8333333333333334
20,1352,2022-02-19 07:54:06+00:00,Just posted a photo @ Railway Pologround Colony https://t.co/H6AkqTosSi,just posted a photo railway pologround colony,0.8571428571428571
24,1381,2022-02-20 04:30:30+00:00,Just posted a photo @ Railway Pologround Colony https://t.co/gP903JvhSe,just posted a photo railway pologround colony,0.8571428571428571
1,1419,2022-02-22 18:17:59+00:00,Just posted a photo @ Railway Pologround Colony https://t.co/rfzXVzcfTj,just posted a photo railway pologround colony,0.8571428571428571
2,1420,2022-02-22 17:17:53+00:00,Wedding night with bon &amp; vagina❤️ @ Sagorika Square https://t.co/MIlV0kRQfg,wedding night with bon and vagina sagorika square,0.875
8,1499,2022-02-24 13:11:49+00:00,"Just posted a photo @ কর্নফুলি সেতু, চট্টগ্রাম Karnafhuli Bridge, Chittagong https://t.co/NzIfJgb1mZ",just posted a photo karnafhuli bridge chittagong,0.8571428571428571
16,1507,2022-02-24 07:21:12+00:00,This time a puppy 🐶 summits TaZing Dong ⛰ along with us. We named him as Alexander Laka. He made the trekking so memorable and enjoyable. Peace!✌️ @ Tazing Dong https://t.co/eHlBCjNSee,this time a puppy summits tazing dong along with us we named him as alexander laka he made the trekking so memorable and enjoyable peace tazing dong,0.8518518518518519
11,1529,2022-02-25 14:22:06+00:00,"Colors Fest Celebration Program. @ Bahaddarhat, Chittagong https://t.co/0Sl4mTIZjB",colors fest celebration program bahaddarhat chittagong,0.8333333333333334
15,1533,2022-02-25 13:29:19+00:00,Just posted a photo @ Railway Pologround Colony https://t.co/OmwiOxBjsZ,just posted a photo railway pologround colony,0.8571428571428571
18,1536,2022-02-25 08:38:41+00:00,Just posted a photo @ Alfalah Goli Housing Society আলফালাহ গলি হাউজিং সোসাইটি https://t.co/wSvCU176Ty,just posted a photo alfalah goli housing society,0.875
1,1544,2022-02-26 21:08:43+00:00,সত্যের চেয়ে সুন্দর আর কিছু নাই @ A K Khan Pahartoli Chittagong https://t.co/zpfnzR5pQy,a k khan pahartoli chittagong,0.8
4,1594,2022-02-28 16:54:12+00:00,"If you break the trust, the loss is yours! I will suffer a lot, but you will lose a pure man for life! ❤️

Pera nai chilllllll.....
#tanugo @ Chittagong https://t.co/ZVA04H99yX",if you break the trust the loss is yours i will suffer a lot but you will lose a pure man for life pera nai chilllllll chittagong,0.8888888888888888
15,1621,2022-03-01 11:06:07+00:00,Just posted a photo @ Bandarban https://t.co/gVQmfVnQCw,just posted a photo bandarban,0.8
3,1633,2022-03-02 19:21:32+00:00,Silent tears hold the loudest pain🥀,silent tears hold the loudest pain,0.8333333333333334
11,1641,2022-03-02 13:11:23+00:00,Just posted a photo @ Friolento Restaurant &amp; Cafe https://t.co/iHQR3Z3uuX,just posted a photo friolento restaurant and cafe,0.875
19,1729,2022-03-05 16:07:13+00:00,"Some gifts from SPS(@bewithsps) to the families of brothers killed in Cox's Bazaar. 

Jayatu SPS🙏🚩 https://t.co/WAa1HG3z1I",some gifts from sps to the families of brothers killed in coxs bazaar jayatu sps,0.8
20,1730,2022-03-05 16:05:42+00:00,Thanks to wady for taking me to Yummy crafteria for the first time. I will remember brother ❤️ @hmwadywady @ Chittagong https://t.co/Ts7sgi867G,thanks to wady for taking me to yummy crafteria for the first time i will remember brother chittagong,0.8888888888888888
23,1733,2022-03-05 11:54:23+00:00,"We r in Chattogram Book Fair. 
Very nice tree gotten as a Gift from Bdyanondo stoll https://t.co/ihcH1yFClF",we r in chattogram book fair very nice tree gotten as a gift from bdyanondo stoll,0.8125
17,1758,2022-03-06 10:58:43+00:00,Just posted a photo @ Bandarban https://t.co/v4Qq1SKn6V,just posted a photo bandarban,0.8
5,1769,2022-03-07 18:06:52+00:00,"Just posted a photo @ Nondonkanon,chittagong https://t.co/4gDyyLSQ82",just posted a photo nondonkanonchittagong,0.8
11,1775,2022-03-07 15:21:20+00:00,Just posted a photo @ Shah Amanat International Airport https://t.co/lWiYGEIF6f,just posted a photo shah amanat international airport,0.875
17,1781,2022-03-07 13:06:10+00:00,"আলহামদুলিল্লাহ আমি মুসলিম 
আমি এইটা নিয়ে গর্ব করি 
Alhamdulillah I am Muslim 
I am proud of this",alhamdulillah i am muslim i am proud of this,0.8888888888888888
24,1788,2022-03-07 07:46:43+00:00,Cute 🥀 Ma Sha Allah ❤️ @ GEC https://t.co/Y39Ol8XU2c,cute ma sha allah gec,0.8
28,1792,2022-03-07 06:39:31+00:00,Just posted a photo @ Sagorika Beach https://t.co/MnSZui4Qkf,just posted a photo sagorika beach,0.8333333333333334
34,1827,2022-03-08 07:02:01+00:00,Check out Mehazabien 's video! #TikTok https://t.co/BbgrI4oo1r,check out mehazabien s video,0.8
19,1894,2022-03-10 05:35:45+00:00,Bast of Lata Mangeshkar ji 😥😥🙏💕🌹 https://t.co/nrt2Eq5EqO,bast of lata mangeshkar ji,0.8
2,1901,2022-03-11 18:53:48+00:00,Muzib Sir Little Sister's Weeding Ceremony.. https://t.co/WjVXAhsdsh,muzib sir little sisters weeding ceremony,0.8333333333333334
9,1908,2022-03-11 13:50:13+00:00,"Just posted a photo @ কর্নফুলি সেতু, চট্টগ্রাম Karnafhuli Bridge, Chittagong https://t.co/RmBbN0hycx",just posted a photo karnafhuli bridge chittagong,0.8571428571428571
9,1952,2022-03-12 18:14:13+00:00,"Mehedy night.....🤟🏽
#spreadlove @ Silver Palace Community Hall https://t.co/VdNMWCZVd7",mehedy night silver palace community hall,0.8333333333333334
13,1956,2022-03-12 10:39:13+00:00,"AC in car Ultra Pro Max Plus @ Bangabandhu Avenue - Oxyzen,chittagong https://t.co/PqP4bvLJVZ",ac in car ultra pro max plus bangabandhu avenue oxyzenchittagong,0.8
0,2017,2022-03-14 22:49:54+00:00,"Manha well Remember, 
মনকে বানাবে পানির মতো কারণ পানিতে কখনো দাগ পরেনা থাকেও না----🌪️
চোখ হতে-হবে বাজপাখির মতো যাতে পাহাড়ের অপরপ্রান্তে ও দেখতে পারো---- 🦅 @ Chittagong City - চট্টগ্রাম শহর https://t.co/AaeLFeHbfC",manha well remember chittagong city,0.8
0,2065,2022-03-15 23:36:01+00:00,"I honestly can't wait for the next episode eommaaaa 
#BusinessProposal #BusinessProposalEp6",i honestly cant wait for the next episode eommaaaa,0.8888888888888888
13,2078,2022-03-15 15:19:48+00:00,Just posted a photo @ A F Rahman Hall https://t.co/3lJemGMrsQ,just posted a photo a f rahman hall,0.875
5,2099,2022-03-16 12:45:10+00:00,"Just posted a photo @ Nandankanan, Chittagong https://t.co/sXPDmjim5g",just posted a photo nandankanan chittagong,0.8333333333333334
13,2128,2022-03-17 15:21:29+00:00,Just posted a photo @ 1 Kilometer Bohoddar Hat https://t.co/nJndGdRYWo,just posted a photo 1 kilometer bohoddar hat,0.8571428571428571
18,2133,2022-03-17 13:04:48+00:00,Just posted a photo @ Railway Pologround Colony https://t.co/gBQHCXGmct,just posted a photo railway pologround colony,0.8571428571428571
18,2158,2022-03-18 11:05:16+00:00,Just posted a photo @ Rangamati Lake https://t.co/dDNDztMcfK,just posted a photo rangamati lake,0.8333333333333334
23,2163,2022-03-18 08:52:21+00:00,"Just posted a photo @ Dohazari, Chittagong, Bangladesh https://t.co/5iQ5tH89d8",just posted a photo dohazari chittagong bangladesh,0.8571428571428571
6,2218,2022-03-20 20:20:49+00:00,@Beingrealbeing Actually you are jachi Ki Rani god bless you...,actually you are jachi ki rani god bless you,0.8888888888888888
20,2232,2022-03-20 14:17:26+00:00,Me 18+ and you❤️❤️❤️❤️❤️👃👃👃support me @ Chittagong https://t.co/Q5pgs8iSiv,me 18 and yousupport me chittagong,0.8
32,2244,2022-03-20 01:46:38+00:00,"Just posted a photo @ Ladies Club,chittagong https://t.co/c0N93Aiq1m",just posted a photo ladies clubchittagong,0.8333333333333334
18,2264,2022-03-21 04:48:38+00:00,Grand Life Expo 2022 @ Radisson Blue https://t.co/VECCmEwDyp,grand life expo 2022 radisson blue,0.8
2,2272,2022-03-22 18:19:56+00:00,"The first open stage of Bangladesh ( of private university)
   Bangabandhu Freedom Square
  BGC Trust University Bangladesh. https://t.co/TTa8ofBcme",the first open stage of bangladesh of private university bangabandhu freedom square bgc trust university bangladesh,0.875
3,2303,2022-03-23 18:11:32+00:00,Just posted a photo @ সন্দ্বীপ-Sandwip https://t.co/zoSnNpO2AN,just posted a photo sandwip,0.8
2,2333,2022-03-24 20:29:59+00:00,"Just posted a photo @ Dohazari, Chittagong, Bangladesh https://t.co/jyUPvm19dz",just posted a photo dohazari chittagong bangladesh,0.8571428571428571
6,2337,2022-03-24 17:39:16+00:00,Neues Logo - 21/03/2022 02:05 EDT: https://t.co/GLxI8x7eoO via @freelancer Contests,neues logo 21032022 0205 edt via contests,0.8
18,2388,2022-03-25 10:08:22+00:00,Just posted a photo @ Alfalah Goli Housing Society আলফালাহ গলি হাউজিং সোসাইটি https://t.co/155BB4vDN6,just posted a photo alfalah goli housing society,0.875
21,2391,2022-03-25 09:34:31+00:00,Finlay Square at a social event https://t.co/0caLVBF9oy,finlay square at a social event,0.8333333333333334
23,2393,2022-03-25 08:21:48+00:00,"With@vikram k Doraiswami, High commissioner of India to Bangladesh at Indian House Gulshan https://t.co/548fFisZ2P",with k doraiswami high commissioner of india to bangladesh at indian house gulshan,0.8461538461538461
34,2438,2022-03-26 03:02:10+00:00,Just posted a photo @ Sandwip https://t.co/9iDDeHjIUN,just posted a photo sandwip,0.8
7,2448,2022-03-27 18:12:02+00:00,"A good Trip mate is blessing ❤️ 

@rahib.ul.haque  

#mahinexprees 
#missionbangladesh @ Chittagong City - চট্টগ্রাম শহর https://t.co/gUTs64Lb74",a good trip mate is blessing ul haque chittagong city,0.8
22,2586,2022-03-31 10:40:19+00:00,"Just posted a photo @ View Point, Bandarban https://t.co/hB3bgk2R9d",just posted a photo view point bandarban,0.8571428571428571
24,2588,2022-03-31 09:25:51+00:00,Just posted a photo @ সন্দ্বীপ-Sandwip https://t.co/aQiZsPvgul,just posted a photo sandwip,0.8
26,2590,2022-03-31 07:19:05+00:00,I conquered Chandranath hill by the grace of Baba Bhola Nath https://t.co/M4t7bm8QyU,i conquered chandranath hill by the grace of baba bhola nath,0.8181818181818182
29,2593,2022-03-31 04:28:48+00:00,Just posted a photo @ Potenga Sea Beach - পতেঙ্গা সাগর পাড়। https://t.co/KgmdeI0RSE,just posted a photo potenga sea beach,0.8571428571428571
19,2639,2022-04-02 17:40:13+00:00,"Just posted a photo @ Raozan, Chittagong, Bangladesh https://t.co/LrJjpeCOGx",just posted a photo raozan chittagong bangladesh,0.8571428571428571
28,2648,2022-04-02 07:55:52+00:00,"Just posted a photo @ Anowara, Chittagong, Bangladesh https://t.co/ifPPJTU3iU",just posted a photo anowara chittagong bangladesh,0.8571428571428571
31,2651,2022-04-02 07:48:26+00:00,"Just posted a photo @ Pottenga,Chittagong https://t.co/GzbuNbEyvA",just posted a photo pottengachittagong,0.8
14,2674,2022-04-03 13:17:39+00:00,"অলস মস্তক 
পরীক্ষার দস্তক!

#ফ্যাক্ট #বাংলাজাতীয়ভাষা 
০৪/০৪/২০২২ @ Omar Gani MES University and College, Chittagong https://t.co/Lysax341tO",omar gani mes university and college chittagong,0.8571428571428571
2,2706,2022-04-05 22:42:24+00:00,"Chill Mood @ রূপনগর হাউজিং সোসাইটি - Rupnagar Housing Society, https://t.co/SNkQq7tpqA",chill mood rupnagar housing society,0.8
