,id,date,rawContent,cleaned_content,english_relative_frequency
87,4888,2022-02-18 23:42:51+00:00,' Ang hirap pumasok at iwan yung mga babies ko 🐶🐶🐶🐶 Hahaha! 💕,ang hirap pumasok at iwan yung mga babies ko hahaha,0.6
89,4890,2022-02-18 23:41:51+00:00,Taena Key Sensitive,taena key sensitive,0.6666666666666666
93,4894,2022-02-18 23:40:55+00:00,Sobrang kabado ko na talaga para sa Prelims exam,sobrang kabado ko na talaga para sa prelims exam,0.6666666666666666
97,4898,2022-02-18 23:40:06+00:00,Wag credentials ang palakasin! Connection dapat 🤣😑😑😑😑 https://t.co/70Yi4fjJjf,wag credentials ang palakasin connection dapat,0.6666666666666666
16,4917,2022-02-19 23:54:14+00:00,Just posted a photo @ Banawe - QC https://t.co/cK08wa8RuZ,just posted a photo banawe qc,0.6666666666666666
18,4919,2022-02-19 23:53:08+00:00,"Huwag iboto si Colminares, Diokno at iba pang Senator na NPA supporters. 👊🏽",huwag iboto si colminares diokno at iba pang senator na npa supporters,0.6666666666666666
20,4921,2022-02-19 23:53:00+00:00,rold sana di maiwan ng ✈️ 😫,rold sana di maiwan ng,0.6
25,4926,2022-02-19 23:51:43+00:00,@aupijuan Pano po malalaman kung magnanakaw? May ebidensya po ba kayo? Or gaya gaya lang sa sinasabi ng iba? Thank you.,pano po malalaman kung magnanakaw may ebidensya po ba kayo or gaya gaya lang sa sinasabi ng iba thank you,0.65
29,4930,2022-02-19 23:49:52+00:00,Tinatamad ako sa lakad ko today 😩,tinatamad ako sa lakad ko today,0.6666666666666666
48,4949,2022-02-19 23:45:47+00:00,Halaaa bakit may naka ipit na pera sa boobs ko. May nag tip ba sakin sa o bar ?? hahaha,halaaa bakit may naka ipit na pera sa boobs ko may nag tip ba sakin sa o bar hahaha,0.6842105263157895
50,4951,2022-02-19 23:43:52+00:00,Namiss ko mag work argh!! Di na sanay katawan ko na walang trabaho.🥱,namiss ko mag work argh di na sanay katawan ko na walang trabaho,0.6153846153846154
76,4977,2022-02-19 23:36:09+00:00,@jiims @tenteeen_ Manifesting to win🙏 https://t.co/nmCmc3Scbe,manifesting to win,0.6666666666666666
77,4978,2022-02-19 23:35:25+00:00,@jiims @Crypto_Vertex1 Manifesting to win🙏 https://t.co/e0M6pCLuhq,manifesting to win,0.6666666666666666
78,4979,2022-02-19 23:35:21+00:00,Yung pinag aaral ka ng magulang mo tapos magshare ka lang ng fake news. Hays.,yung pinag aaral ka ng magulang mo tapos magshare ka lang ng fake news hays,0.6666666666666666
82,4983,2022-02-19 23:34:26+00:00,@evanxmnl Schitt’s Creek please bebe pa add 👌🏼,schitts creek please bebe pa add,0.6666666666666666
93,4994,2022-02-19 23:32:55+00:00,"And here we are!! (@ Daranak Falls in Tanay, Rizal) https://t.co/GpUXijWHmu",and here we are daranak falls in tanay rizal,0.6666666666666666
6,5007,2022-02-20 23:58:37+00:00,@GenelHanash Kakamiss po kayo 😊,kakamiss po kayo,0.6666666666666666
18,5019,2022-02-20 23:56:32+00:00,Huy ang aga ko papasok sa work today!Na inspire ako tapusin mga pending at filing ko.😜Thank you sa mga pointers Ate @YengPLUGGEDin kagabi.Noted po lahat yung no. 1 lang talaga parang ang hirap!🙈Basta sobrang salamat Ate. Natumbok mo lahat eh.Good morning ulit Ate. Labyuuu. ❤️,huy ang aga ko papasok sa work today na inspire ako tapusin mga pending at filing ko thank you sa mga pointers ate kagabi noted po lahat yung no 1 lang talaga parang ang hirap basta sobrang salamat ate natumbok mo lahat eh good morning ulit ate labyuuu,0.6808510638297872
39,5040,2022-02-20 23:52:36+00:00,Ang aga mo na pero late ka pa din dahil ambagal tapos very tambay pa per station potangina,ang aga mo na pero late ka pa din dahil ambagal tapos very tambay pa per station potangina,0.6666666666666666
50,5051,2022-02-20 23:51:15+00:00,@_abcdefaith Jowa ko hahaha,jowa ko hahaha,0.6666666666666666
62,5063,2022-02-20 23:50:02+00:00,@im_colour final answer!! heheh,final answer heheh,0.6666666666666666
64,5065,2022-02-20 23:49:38+00:00,grabe naka alis ako ng bahay na di nag susuklay HAHAHAHAHA,grabe naka alis ako ng bahay na di nag susuklay hahahahaha,0.6363636363636364
69,5070,2022-02-20 23:48:54+00:00,Antok pa ko,antok pa ko,0.6666666666666666
77,5078,2022-02-20 23:47:55+00:00,"@Onleehannah @YengPLUGGEDin Hahahaha ang cuteee niya kagabi eh. 😂😂😂Kamiss na agad si Ate. 🥺

 ☕ na boss amo! Hahaha",hahahaha ang cuteee niya kagabi eh kamiss na agad si ate na boss amo hahaha,0.6666666666666666
81,5082,2022-02-20 23:47:35+00:00,sinasabi ko sayo hindi ka magiging stolen gor todays videyow. https://t.co/T4Q5a3HnnO,sinasabi ko sayo hindi ka magiging stolen gor todays videyow,0.6
91,5092,2022-02-20 23:44:54+00:00,@jenniproms Manifesting to win🙏 https://t.co/AiCglGYy2k,manifesting to win,0.6666666666666666
3,5104,2022-02-21 23:59:36+00:00,"Good morning, Mandaluyong!☺️",good morning mandaluyong,0.6666666666666666
15,5116,2022-02-21 23:58:12+00:00,Ang saya kagabi sa SK ang ganda ng opening song ni Sis adelene at galing ng mga Kapatid sa kdrama. Salamat po sa Dios ❤️❤️❤️❤️,ang saya kagabi sa sk ang ganda ng opening song ni sis adelene at galing ng mga kapatid sa kdrama salamat po sa dios,0.6666666666666666
27,5128,2022-02-21 23:55:37+00:00,Apple watch cutieeee,apple watch cutieeee,0.6666666666666666
48,5149,2022-02-21 23:52:00+00:00,Kape please...inaantok po ako!,kape please inaantok po ako,0.6
49,5150,2022-02-21 23:51:43+00:00,"1st month, early lipad https://t.co/SImvHBU3p5",1st month early lipad,0.6666666666666666
51,5152,2022-02-21 23:51:33+00:00,"@Votewiselyph @Easymarkpeasy @jvejercito @lenirobredo Tell me something I don't know. Obviously, Wala ka na nang ibang masabi kasi tablado ka na. 🤣🤣🤣
PIGSA! 🤣🤣🤣🤣🤣🤣",tell me something i dont know obviously wala ka na nang ibang masabi kasi tablado ka na pigsa,0.6111111111111112
52,5153,2022-02-21 23:50:57+00:00,"@ajavines_ Baka nga, bobs! Hay tatawan ko pati kuta siyang pasalubong. Dai na lang daw. 🤣",baka nga bobs hay tatawan ko pati kuta siyang pasalubong dai na lang daw,0.6428571428571429
79,5180,2022-02-21 23:46:51+00:00,@gemhostofficial Antay nalang ako manalo sa giveaways thank you 😊,antay nalang ako manalo sa giveaways thank you,0.625
